unit,hlth_pb,age,sex,time\geo,i,v
PC,PB1040,Y55-64,M,2011,PT ,16.8 
PC,PB1040,Y55-64,M,2011,RO ,6.4 u
PC,PB1040,Y55-64,M,2011,SI ,11.9 u
PC,PB1040,Y55-64,M,2011,SK ,14.6 u
PC,PB1040,Y55-64,M,2011,FI ,8.5 
PC,PB1040,Y55-64,M,2011,SE ,6.5 u
PC,PB1040,Y55-64,M,2011,CH ,2.9 u
PC,PB1040,Y55-64,M,2011,UK ,9.6 
PC,PB1040,Y55-64,M,2011,TR ,6.3 
PC,PB1040,Y55-64,T,2011,EU28 ,9.8 
PC,PB1040,Y55-64,T,2011,BE ,9 u
PC,PB1040,Y55-64,T,2011,BG ,11.7 u
PC,PB1040,Y55-64,T,2011,CZ ,11.6 
PC,PB1040,Y55-64,T,2011,DK ,10.3 u
PC,PB1040,Y55-64,T,2011,DE ,12.6 
PC,PB1040,Y55-64,T,2011,EE ,15 u
PC,PB1040,Y55-64,T,2011,IE ,15.9 
PC,PB1040,Y55-64,T,2011,EL ,10.1 u
PC,PB1040,Y55-64,T,2011,ES ,19.1 
PC,PB1040,Y55-64,T,2011,FR ,9.0 
PC,PB1040,Y55-64,T,2011,HR ,12.1 u
PC,PB1040,Y55-64,T,2011,IT ,5.5 
PC,PB1040,Y55-64,T,2011,LV ,22.2 
PC,PB1040,Y55-64,T,2011,LT ,20.1 
PC,PB1040,Y55-64,T,2011,HU ,13.0 
PC,PB1040,Y55-64,T,2011,NL ,6.6 u
PC,PB1040,Y55-64,T,2011,AT ,6.3 u
PC,PB1040,Y55-64,T,2011,PL ,8.8 
PC,PB1040,Y55-64,T,2011,PT ,13.9 
PC,PB1040,Y55-64,T,2011,RO ,3.7 u
PC,PB1040,Y55-64,T,2011,SI ,9 u
PC,PB1040,Y55-64,T,2011,SK ,13.7 
PC,PB1040,Y55-64,T,2011,FI ,7.2 
PC,PB1040,Y55-64,T,2011,SE ,5.8 
PC,PB1040,Y55-64,T,2011,CH ,4.5 
PC,PB1040,Y55-64,T,2011,UK ,7.6 
PC,PB1040,Y55-64,T,2011,TR ,4.2 
PC,PB1041,TOTAL,F,2011,EU28 ,9.8 
PC,PB1041,TOTAL,F,2011,BE ,6.1 
PC,PB1041,TOTAL,F,2011,BG ,9.9 
PC,PB1041,TOTAL,F,2011,CZ ,7.4 
PC,PB1041,TOTAL,F,2011,DK ,6.7 
PC,PB1041,TOTAL,F,2011,DE ,6.1 
PC,PB1041,TOTAL,F,2011,EE ,11.0 
PC,PB1041,TOTAL,F,2011,IE ,10.7 
PC,PB1041,TOTAL,F,2011,EL ,20.6 
PC,PB1041,TOTAL,F,2011,ES ,22.5 
PC,PB1041,TOTAL,F,2011,FR ,9.3 
PC,PB1041,TOTAL,F,2011,HR ,13.4 
PC,PB1041,TOTAL,F,2011,IT ,9.3 
PC,PB1041,TOTAL,F,2011,CY ,6.8 
PC,PB1041,TOTAL,F,2011,LV ,14.5 
PC,PB1041,TOTAL,F,2011,LT ,11.7 
PC,PB1041,TOTAL,F,2011,LU ,6.7 
PC,PB1041,TOTAL,F,2011,HU ,10.3 
PC,PB1041,TOTAL,F,2011,MT ,8.4 
PC,PB1041,TOTAL,F,2011,NL ,4.1 
PC,PB1041,TOTAL,F,2011,AT ,4.0 
PC,PB1041,TOTAL,F,2011,PL ,10.2 
PC,PB1041,TOTAL,F,2011,PT ,12.6 
PC,PB1041,TOTAL,F,2011,RO ,7.2 
PC,PB1041,TOTAL,F,2011,SI ,7.3 
PC,PB1041,TOTAL,F,2011,SK ,12.5 
PC,PB1041,TOTAL,F,2011,FI ,6.9 
PC,PB1041,TOTAL,F,2011,SE ,7.2 
PC,PB1041,TOTAL,F,2011,IS ,7.2 
PC,PB1041,TOTAL,F,2011,CH ,4.2 
PC,PB1041,TOTAL,F,2011,UK ,7.1 
PC,PB1041,TOTAL,F,2011,TR ,10.6 
PC,PB1041,TOTAL,M,2011,EU28 ,9.5 
PC,PB1041,TOTAL,M,2011,BE ,6.1 
PC,PB1041,TOTAL,M,2011,BG ,12.4 
PC,PB1041,TOTAL,M,2011,CZ ,5.4 
PC,PB1041,TOTAL,M,2011,DK ,7.5 
PC,PB1041,TOTAL,M,2011,DE ,6.7 
PC,PB1041,TOTAL,M,2011,EE ,12.0 
PC,PB1041,TOTAL,M,2011,IE ,18.1 
PC,PB1041,TOTAL,M,2011,EL ,13.9 
PC,PB1041,TOTAL,M,2011,ES ,21.5 
PC,PB1041,TOTAL,M,2011,FR ,8.2 
PC,PB1041,TOTAL,M,2011,HR ,13.7 
PC,PB1041,TOTAL,M,2011,IT ,7.0 
PC,PB1041,TOTAL,M,2011,CY ,7.6 
PC,PB1041,TOTAL,M,2011,LV ,20.3 
PC,PB1041,TOTAL,M,2011,LT ,18.4 
PC,PB1041,TOTAL,M,2011,LU ,4.2 
PC,PB1041,TOTAL,M,2011,HU ,10.3 
PC,PB1041,TOTAL,M,2011,MT ,6.8 
PC,PB1041,TOTAL,M,2011,NL ,4.0 
PC,PB1041,TOTAL,M,2011,AT ,3.6 
PC,PB1041,TOTAL,M,2011,PL ,8.8 
PC,PB1041,TOTAL,M,2011,PT ,12.4 
PC,PB1041,TOTAL,M,2011,RO ,7.6 
PC,PB1041,TOTAL,M,2011,SI ,7.7 
PC,PB1041,TOTAL,M,2011,SK ,13.2 
PC,PB1041,TOTAL,M,2011,FI ,8.1 
PC,PB1041,TOTAL,M,2011,SE ,7.4 
PC,PB1041,TOTAL,M,2011,IS ,9.1 
PC,PB1041,TOTAL,M,2011,CH ,3.5 
PC,PB1041,TOTAL,M,2011,UK ,8.5 
PC,PB1041,TOTAL,M,2011,TR ,8.3 
PC,PB1041,TOTAL,T,2011,EU28 ,9.6 
PC,PB1041,TOTAL,T,2011,BE ,6.1 
PC,PB1041,TOTAL,T,2011,BG ,11.2 
PC,PB1041,TOTAL,T,2011,CZ ,6.3 
PC,PB1041,TOTAL,T,2011,DK ,7.1 
PC,PB1041,TOTAL,T,2011,DE ,6.4 
PC,PB1041,TOTAL,T,2011,EE ,11.5 
PC,PB1041,TOTAL,T,2011,IE ,14.8 
PC,PB1041,TOTAL,T,2011,EL ,16.7 
PC,PB1041,TOTAL,T,2011,ES ,21.9 
PC,PB1041,TOTAL,T,2011,FR ,8.7 
PC,PB1041,TOTAL,T,2011,HR ,13.6 
PC,PB1041,TOTAL,T,2011,IT ,8.0 
PC,PB1041,TOTAL,T,2011,CY ,7.2 
PC,PB1041,TOTAL,T,2011,LV ,17.4 
PC,PB1041,TOTAL,T,2011,LT ,15.1 
PC,PB1041,TOTAL,T,2011,LU ,5.3 
PC,PB1041,TOTAL,T,2011,HU ,10.3 
PC,PB1041,TOTAL,T,2011,MT ,7.3 
PC,PB1041,TOTAL,T,2011,NL ,4.1 
PC,PB1041,TOTAL,T,2011,AT ,3.8 
PC,PB1041,TOTAL,T,2011,PL ,9.4 
PC,PB1041,TOTAL,T,2011,PT ,12.5 
PC,PB1041,TOTAL,T,2011,RO ,7.5 
PC,PB1041,TOTAL,T,2011,SI ,7.5 
PC,PB1041,TOTAL,T,2011,SK ,12.9 
PC,PB1041,TOTAL,T,2011,FI ,7.5 
PC,PB1041,TOTAL,T,2011,SE ,7.3 
PC,PB1041,TOTAL,T,2011,IS ,8.2 
PC,PB1041,TOTAL,T,2011,CH ,3.8 
PC,PB1041,TOTAL,T,2011,UK ,7.9 
PC,PB1041,TOTAL,T,2011,TR ,8.9 
PC,PB1041,Y15-24,F,2011,EU28 ,20.9 
PC,PB1041,Y15-24,F,2011,BE ,16.2 
PC,PB1041,Y15-24,F,2011,BG ,23.0 
PC,PB1041,Y15-24,F,2011,CZ ,17.8 
PC,PB1041,Y15-24,F,2011,DK ,11.5 
PC,PB1041,Y15-24,F,2011,DE ,9.4 
PC,PB1041,Y15-24,F,2011,EE ,21.3 
PC,PB1041,Y15-24,F,2011,IE ,23.4 
PC,PB1041,Y15-24,F,2011,EL ,51.4 
PC,PB1041,Y15-24,F,2011,ES ,44.8 
PC,PB1041,Y15-24,F,2011,FR ,21.9 
PC,PB1041,Y15-24,F,2011,HR ,37.6 u
PC,PB1041,Y15-24,F,2011,IT ,32.2 
PC,PB1041,Y15-24,F,2011,CY ,19.0 
PC,PB1041,Y15-24,F,2011,LV ,35.9 
PC,PB1041,Y15-24,F,2011,LT ,27.3 
PC,PB1041,Y15-24,F,2011,LU ,19.7 
PC,PB1041,Y15-24,F,2011,HU ,22.5 
PC,PB1041,Y15-24,F,2011,MT ,18.4 u
PC,PB1041,Y15-24,F,2011,NL ,7.5 
PC,PB1041,Y15-24,F,2011,AT ,8.3 
PC,PB1041,Y15-24,F,2011,PL ,26.8 
PC,PB1041,Y15-24,F,2011,PT ,27.7 
PC,PB1041,Y15-24,F,2011,RO ,21.8 
PC,PB1041,Y15-24,F,2011,SI ,13.6 u
PC,PB1041,Y15-24,F,2011,SK ,31.9 
PC,PB1041,Y15-24,F,2011,FI ,17.2 
PC,PB1041,Y15-24,F,2011,SE ,21.2 
PC,PB1041,Y15-24,F,2011,IS ,14.6 
PC,PB1041,Y15-24,F,2011,CH ,7.3 
PC,PB1041,Y15-24,F,2011,UK ,17.9 
PC,PB1041,Y15-24,F,2011,TR ,18.6 
PC,PB1041,Y15-24,M,2011,EU28 ,21.9 
PC,PB1041,Y15-24,M,2011,BE ,16.4 
PC,PB1041,Y15-24,M,2011,BG ,26.1 
PC,PB1041,Y15-24,M,2011,CZ ,17.9 
PC,PB1041,Y15-24,M,2011,DK ,15.8 
PC,PB1041,Y15-24,M,2011,DE ,11.6 
PC,PB1041,Y15-24,M,2011,EE ,23.6 
PC,PB1041,Y15-24,M,2011,IE ,35.3 
PC,PB1041,Y15-24,M,2011,EL ,36.2 
PC,PB1041,Y15-24,M,2011,ES ,48.7 
PC,PB1041,Y15-24,M,2011,FR ,19.1 
PC,PB1041,Y15-24,M,2011,HR ,33.6 u
PC,PB1041,Y15-24,M,2011,IT ,24.4 
PC,PB1041,Y15-24,M,2011,CY ,21.9 
PC,PB1041,Y15-24,M,2011,LV ,33.4 
PC,PB1041,Y15-24,M,2011,LT ,38.2 
PC,PB1041,Y15-24,M,2011,LU ,14.5 u
PC,PB1041,Y15-24,M,2011,HU ,24.9 
PC,PB1041,Y15-24,M,2011,MT ,16.5 u
PC,PB1041,Y15-24,M,2011,NL ,7.2 
PC,PB1041,Y15-24,M,2011,AT ,6.4 
PC,PB1041,Y15-24,M,2011,PL ,22.9 
PC,PB1041,Y15-24,M,2011,PT ,27.5 
PC,PB1041,Y15-24,M,2011,RO ,21.5 
PC,PB1041,Y15-24,M,2011,SI ,12.3 u
PC,PB1041,Y15-24,M,2011,SK ,31.7 
PC,PB1041,Y15-24,M,2011,FI ,20.3 
PC,PB1041,Y15-24,M,2011,SE ,22.9 
PC,PB1041,Y15-24,M,2011,IS ,20.1 
PC,PB1041,Y15-24,M,2011,CH ,6.7 
PC,PB1041,Y15-24,M,2011,UK ,23.2 
PC,PB1041,Y15-24,M,2011,TR ,15.0 
PC,PB1041,Y15-24,T,2011,EU28 ,21.4 
PC,PB1041,Y15-24,T,2011,BE ,16.3 
PC,PB1041,Y15-24,T,2011,BG ,24.8 
PC,PB1041,Y15-24,T,2011,CZ ,17.8 
PC,PB1041,Y15-24,T,2011,DK ,13.7 
PC,PB1041,Y15-24,T,2011,DE ,10.6 
PC,PB1041,Y15-24,T,2011,EE ,22.5 
PC,PB1041,Y15-24,T,2011,IE ,29.5 
PC,PB1041,Y15-24,T,2011,EL ,43.0 
PC,PB1041,Y15-24,T,2011,ES ,46.9 
PC,PB1041,Y15-24,T,2011,FR ,20.4 
PC,PB1041,Y15-24,T,2011,HR ,34.9 
PC,PB1041,Y15-24,T,2011,IT ,27.7 
PC,PB1041,Y15-24,T,2011,CY ,20.4 
PC,PB1041,Y15-24,T,2011,LV ,34.5 
PC,PB1041,Y15-24,T,2011,LT ,33.8 
PC,PB1041,Y15-24,T,2011,LU ,16.9 
PC,PB1041,Y15-24,T,2011,HU ,23.9 
PC,PB1041,Y15-24,T,2011,MT ,17.4 
PC,PB1041,Y15-24,T,2011,NL ,7.4 
PC,PB1041,Y15-24,T,2011,AT ,7.3 
PC,PB1041,Y15-24,T,2011,PL ,24.5 
PC,PB1041,Y15-24,T,2011,PT ,27.6 
PC,PB1041,Y15-24,T,2011,RO ,21.6 
PC,PB1041,Y15-24,T,2011,SI ,12.8 
PC,PB1041,Y15-24,T,2011,SK ,31.8 
PC,PB1041,Y15-24,T,2011,FI ,18.7 
PC,PB1041,Y15-24,T,2011,SE ,22.1 
PC,PB1041,Y15-24,T,2011,IS ,17.4 
PC,PB1041,Y15-24,T,2011,CH ,7.0 
PC,PB1041,Y15-24,T,2011,UK ,20.7 
PC,PB1041,Y15-24,T,2011,TR ,16.2 
PC,PB1041,Y25-34,F,2011,EU28 ,11.3 
PC,PB1041,Y25-34,F,2011,BE ,7.7 
PC,PB1041,Y25-34,F,2011,BG ,12.1 
PC,PB1041,Y25-34,F,2011,CZ ,8.8 
PC,PB1041,Y25-34,F,2011,DK ,8.9 
PC,PB1041,Y25-34,F,2011,DE ,5.8 
PC,PB1041,Y25-34,F,2011,EE ,12.0 
PC,PB1041,Y25-34,F,2011,IE ,11.0 
PC,PB1041,Y25-34,F,2011,EL ,27.3 
PC,PB1041,Y25-34,F,2011,ES ,24.3 
PC,PB1041,Y25-34,F,2011,FR ,10.7 
PC,PB1041,Y25-34,F,2011,HR ,17.2 u
PC,PB1041,Y25-34,F,2011,IT ,13.0 
PC,PB1041,Y25-34,F,2011,CY ,6.3 
PC,PB1041,Y25-34,F,2011,LV ,11.7 
PC,PB1041,Y25-34,F,2011,LT ,10.8 
PC,PB1041,Y25-34,F,2011,LU ,6.0 
PC,PB1041,Y25-34,F,2011,HU ,11.4 
PC,PB1041,Y25-34,F,2011,NL ,3 u
PC,PB1041,Y25-34,F,2011,AT ,4.9 
PC,PB1041,Y25-34,F,2011,PL ,11.7 
PC,PB1041,Y25-34,F,2011,PT ,13.1 
PC,PB1041,Y25-34,F,2011,RO ,6.7 
PC,PB1041,Y25-34,F,2011,SI ,9.6 
PC,PB1041,Y25-34,F,2011,SK ,13.6 
PC,PB1041,Y25-34,F,2011,FI ,7.1 
PC,PB1041,Y25-34,F,2011,SE ,6.6 
PC,PB1041,Y25-34,F,2011,IS ,9.2 
PC,PB1041,Y25-34,F,2011,CH ,3.6 
PC,PB1041,Y25-34,F,2011,UK ,7.2 
PC,PB1041,Y25-34,F,2011,TR ,11.7 
PC,PB1041,Y25-34,M,2011,EU28 ,10.6 
PC,PB1041,Y25-34,M,2011,BE ,7.7 
PC,PB1041,Y25-34,M,2011,BG ,13.9 
PC,PB1041,Y25-34,M,2011,CZ ,5.2 
PC,PB1041,Y25-34,M,2011,DK ,8.9 
PC,PB1041,Y25-34,M,2011,DE ,8.5 
PC,PB1041,Y25-34,M,2011,EE ,13.0 
PC,PB1041,Y25-34,M,2011,IE ,21.5 
PC,PB1041,Y25-34,M,2011,EL ,19.6 
PC,PB1041,Y25-34,M,2011,ES ,24.0 
PC,PB1041,Y25-34,M,2011,FR ,8.4 
PC,PB1041,Y25-34,M,2011,HR ,18.5 u
PC,PB1041,Y25-34,M,2011,IT ,9.4 
PC,PB1041,Y25-34,M,2011,CY ,9.1 
PC,PB1041,Y25-34,M,2011,LV ,18.8 
PC,PB1041,Y25-34,M,2011,LT ,19.1 
PC,PB1041,Y25-34,M,2011,LU ,4.5 
PC,PB1041,Y25-34,M,2011,HU ,9.9 
PC,PB1041,Y25-34,M,2011,MT ,6.5 u
PC,PB1041,Y25-34,M,2011,NL ,3.9 u
PC,PB1041,Y25-34,M,2011,AT ,4.2 
PC,PB1041,Y25-34,M,2011,PL ,8.4 
PC,PB1041,Y25-34,M,2011,PT ,12.5 
PC,PB1041,Y25-34,M,2011,RO ,7.8 
PC,PB1041,Y25-34,M,2011,SI ,9.6 
PC,PB1041,Y25-34,M,2011,SK ,14.0 
PC,PB1041,Y25-34,M,2011,FI ,7.3 
PC,PB1041,Y25-34,M,2011,SE ,6.5 
PC,PB1041,Y25-34,M,2011,IS ,8.2 
PC,PB1041,Y25-34,M,2011,CH ,4.5 
PC,PB1041,Y25-34,M,2011,UK ,7.7 
PC,PB1041,Y25-34,M,2011,TR ,8.0 
PC,PB1041,Y25-34,T,2011,EU28 ,10.9 
PC,PB1041,Y25-34,T,2011,BE ,7.7 
PC,PB1041,Y25-34,T,2011,BG ,13.1 
PC,PB1041,Y25-34,T,2011,CZ ,6.6 
PC,PB1041,Y25-34,T,2011,DK ,8.9 
PC,PB1041,Y25-34,T,2011,DE ,7.2 
PC,PB1041,Y25-34,T,2011,EE ,12.6 
PC,PB1041,Y25-34,T,2011,IE ,16.5 
PC,PB1041,Y25-34,T,2011,EL ,23.0 
PC,PB1041,Y25-34,T,2011,ES ,24.2 
PC,PB1041,Y25-34,T,2011,FR ,9.4 
PC,PB1041,Y25-34,T,2011,HR ,17.9 
PC,PB1041,Y25-34,T,2011,IT ,10.9 
PC,PB1041,Y25-34,T,2011,CY ,7.7 
PC,PB1041,Y25-34,T,2011,LV ,15.5 
PC,PB1041,Y25-34,T,2011,LT ,15.1 
PC,PB1041,Y25-34,T,2011,LU ,5.2 
PC,PB1041,Y25-34,T,2011,HU ,10.5 
PC,PB1041,Y25-34,T,2011,MT ,5.9 u
PC,PB1041,Y25-34,T,2011,NL ,3.5 
PC,PB1041,Y25-34,T,2011,AT ,4.5 
PC,PB1041,Y25-34,T,2011,PL ,9.9 
PC,PB1041,Y25-34,T,2011,PT ,12.8 
PC,PB1041,Y25-34,T,2011,RO ,7.3 
PC,PB1041,Y25-34,T,2011,SI ,9.6 
PC,PB1041,Y25-34,T,2011,SK ,13.9 
PC,PB1041,Y25-34,T,2011,FI ,7.3 
PC,PB1041,Y25-34,T,2011,SE ,6.6 
PC,PB1041,Y25-34,T,2011,IS ,8.7 
PC,PB1041,Y25-34,T,2011,CH ,4.1 
PC,PB1041,Y25-34,T,2011,UK ,7.5 
PC,PB1041,Y25-34,T,2011,TR ,9.1 
PC,PB1041,Y25-64,F,2011,EU28 ,8.4 
PC,PB1041,Y25-64,F,2011,BE ,5.1 
PC,PB1041,Y25-64,F,2011,BG ,8.8 
PC,PB1041,Y25-64,F,2011,CZ ,6.7 
PC,PB1041,Y25-64,F,2011,DK ,5.6 
PC,PB1041,Y25-64,F,2011,DE ,5.6 
PC,PB1041,Y25-64,F,2011,EE ,9.8 
PC,PB1041,Y25-64,F,2011,IE ,8.8 
PC,PB1041,Y25-64,F,2011,EL ,18.2 
PC,PB1041,Y25-64,F,2011,ES ,20.2 
PC,PB1041,Y25-64,F,2011,FR ,7.7 
PC,PB1041,Y25-64,F,2011,HR ,11.4 
PC,PB1041,Y25-64,F,2011,IT ,7.7 
PC,PB1041,Y25-64,F,2011,CY ,5.4 
PC,PB1041,Y25-64,F,2011,LV ,11.9 
PC,PB1041,Y25-64,F,2011,LT ,10.5 
PC,PB1041,Y25-64,F,2011,LU ,5.6 
PC,PB1041,Y25-64,F,2011,HU ,9.4 
PC,PB1041,Y25-64,F,2011,MT ,5.9 u
PC,PB1041,Y25-64,F,2011,NL ,3.3 
PC,PB1041,Y25-64,F,2011,AT ,3.2 
PC,PB1041,Y25-64,F,2011,PL ,8.5 
PC,PB1041,Y25-64,F,2011,PT ,11.1 
PC,PB1041,Y25-64,F,2011,RO ,5.7 
PC,PB1041,Y25-64,F,2011,SI ,6.7 
PC,PB1041,Y25-64,F,2011,SK ,11.0 
PC,PB1041,Y25-64,F,2011,FI ,5.1 
PC,PB1041,Y25-64,F,2011,SE ,4.7 
PC,PB1041,Y25-64,F,2011,IS ,5.3 
PC,PB1041,Y25-64,F,2011,CH ,3.6 
PC,PB1041,Y25-64,F,2011,UK ,5.1 
PC,PB1041,Y25-64,F,2011,TR ,8.2 
PC,PB1041,Y25-64,M,2011,EU28 ,8.0 
PC,PB1041,Y25-64,M,2011,BE ,5.2 
PC,PB1041,Y25-64,M,2011,BG ,11.0 
PC,PB1041,Y25-64,M,2011,CZ ,4.3 
PC,PB1041,Y25-64,M,2011,DK ,5.8 
PC,PB1041,Y25-64,M,2011,DE ,6.1 
PC,PB1041,Y25-64,M,2011,EE ,10.4 
PC,PB1041,Y25-64,M,2011,IE ,16.1 
PC,PB1041,Y25-64,M,2011,EL ,12.4 
PC,PB1041,Y25-64,M,2011,ES ,19.0 
PC,PB1041,Y25-64,M,2011,FR ,6.8 
PC,PB1041,Y25-64,M,2011,HR ,11.0 
PC,PB1041,Y25-64,M,2011,IT ,5.7 
PC,PB1041,Y25-64,M,2011,CY ,6.0 
PC,PB1041,Y25-64,M,2011,LV ,18.3 
PC,PB1041,Y25-64,M,2011,LT ,16.1 
PC,PB1041,Y25-64,M,2011,LU ,3.4 
PC,PB1041,Y25-64,M,2011,HU ,9.1 
PC,PB1041,Y25-64,M,2011,MT ,5.1 
PC,PB1041,Y25-64,M,2011,NL ,3.4 
PC,PB1041,Y25-64,M,2011,AT ,3.0 
PC,PB1041,Y25-64,M,2011,PL ,7.0 
PC,PB1041,Y25-64,M,2011,PT ,10.9 
PC,PB1041,Y25-64,M,2011,RO ,6.1 
PC,PB1041,Y25-64,M,2011,SI ,7.2 
PC,PB1041,Y25-64,M,2011,SK ,11.1 
PC,PB1041,Y25-64,M,2011,FI ,6.3 
PC,PB1041,Y25-64,M,2011,SE ,5.0 
PC,PB1041,Y25-64,M,2011,IS ,6.5 
PC,PB1041,Y25-64,M,2011,CH ,3.0 
PC,PB1041,Y25-64,M,2011,UK ,5.8 
PC,PB1041,Y25-64,M,2011,TR ,6.9 
PC,PB1041,Y25-64,T,2011,EU28 ,8.2 
PC,PB1041,Y25-64,T,2011,BE ,5.1 
PC,PB1041,Y25-64,T,2011,BG ,10.0 
PC,PB1041,Y25-64,T,2011,CZ ,5.3 
PC,PB1041,Y25-64,T,2011,DK ,5.7 
PC,PB1041,Y25-64,T,2011,DE ,5.9 
PC,PB1041,Y25-64,T,2011,EE ,10.1 
PC,PB1041,Y25-64,T,2011,IE ,12.8 
PC,PB1041,Y25-64,T,2011,EL ,14.8 
PC,PB1041,Y25-64,T,2011,ES ,19.6 
PC,PB1041,Y25-64,T,2011,FR ,7.2 
PC,PB1041,Y25-64,T,2011,HR ,11.2 
PC,PB1041,Y25-64,T,2011,IT ,6.5 
PC,PB1041,Y25-64,T,2011,CY ,5.7 
PC,PB1041,Y25-64,T,2011,LV ,15.1 
PC,PB1041,Y25-64,T,2011,LT ,13.3 
PC,PB1041,Y25-64,T,2011,LU ,4.4 
PC,PB1041,Y25-64,T,2011,HU ,9.2 
PC,PB1041,Y25-64,T,2011,MT ,5.4 
PC,PB1041,Y25-64,T,2011,NL ,3.4 
PC,PB1041,Y25-64,T,2011,AT ,3.1 
PC,PB1041,Y25-64,T,2011,PL ,7.7 
PC,PB1041,Y25-64,T,2011,PT ,11.0 
PC,PB1041,Y25-64,T,2011,RO ,5.9 
PC,PB1041,Y25-64,T,2011,SI ,7.0 
PC,PB1041,Y25-64,T,2011,SK ,11.1 
PC,PB1041,Y25-64,T,2011,FI ,5.7 
PC,PB1041,Y25-64,T,2011,SE ,4.9 
PC,PB1041,Y25-64,T,2011,IS ,6.0 
PC,PB1041,Y25-64,T,2011,CH ,3.3 
PC,PB1041,Y25-64,T,2011,UK ,5.5 
PC,PB1041,Y25-64,T,2011,TR ,7.2 
PC,PB1041,Y35-44,F,2011,EU28 ,8.2 
PC,PB1041,Y35-44,F,2011,BE ,4.1 
PC,PB1041,Y35-44,F,2011,BG ,7.8 
PC,PB1041,Y35-44,F,2011,CZ ,6.7 
PC,PB1041,Y35-44,F,2011,DK ,5.5 
PC,PB1041,Y35-44,F,2011,DE ,5.8 
PC,PB1041,Y35-44,F,2011,EE ,9.4 
PC,PB1041,Y35-44,F,2011,IE ,9.1 
PC,PB1041,Y35-44,F,2011,EL ,17.0 
PC,PB1041,Y35-44,F,2011,ES ,20.4 
PC,PB1041,Y35-44,F,2011,FR ,7.0 
PC,PB1041,Y35-44,F,2011,HR ,12.5 u
PC,PB1041,Y35-44,F,2011,IT ,7.1 
PC,PB1041,Y35-44,F,2011,CY ,4.6 
PC,PB1041,Y35-44,F,2011,LV ,14.2 
PC,PB1041,Y35-44,F,2011,LT ,9.8 
PC,PB1041,Y35-44,F,2011,LU ,6.1 
PC,PB1041,Y35-44,F,2011,HU ,9.6 
PC,PB1041,Y35-44,F,2011,NL ,3.4 u
PC,PB1041,Y35-44,F,2011,AT ,2.9 u
PC,PB1041,Y35-44,F,2011,PL ,6.9 
PC,PB1041,Y35-44,F,2011,PT ,10.4 
PC,PB1041,Y35-44,F,2011,RO ,6.5 
PC,PB1041,Y35-44,F,2011,SI ,4.1 u
PC,PB1041,Y35-44,F,2011,SK ,10.9 
PC,PB1041,Y35-44,F,2011,FI ,3.9 
PC,PB1041,Y35-44,F,2011,SE ,4.9 
PC,PB1041,Y35-44,F,2011,CH ,5.1 
PC,PB1041,Y35-44,F,2011,UK ,5.3 
PC,PB1041,Y35-44,F,2011,TR ,6.0 
PC,PB1041,Y35-44,M,2011,EU28 ,7.3 
PC,PB1041,Y35-44,M,2011,BE ,5.4 
PC,PB1041,Y35-44,M,2011,BG ,9.8 
PC,PB1041,Y35-44,M,2011,CZ ,3.2 
PC,PB1041,Y35-44,M,2011,DK ,4.2 
PC,PB1041,Y35-44,M,2011,DE ,5.1 
PC,PB1041,Y35-44,M,2011,EE ,8.0 
PC,PB1041,Y35-44,M,2011,IE ,14.7 
