unit,hlth_pb,age,sex,time\geo,i,v
PC,PB1041,Y35-44,M,2011,EL ,10.5 
PC,PB1041,Y35-44,M,2011,ES ,18.4 
PC,PB1041,Y35-44,M,2011,FR ,6.8 
PC,PB1041,Y35-44,M,2011,HR ,7.8 u
PC,PB1041,Y35-44,M,2011,IT ,5.3 
PC,PB1041,Y35-44,M,2011,CY ,5.8 
PC,PB1041,Y35-44,M,2011,LV ,17.7 
PC,PB1041,Y35-44,M,2011,LT ,14.4 
PC,PB1041,Y35-44,M,2011,LU ,2.7 u
PC,PB1041,Y35-44,M,2011,HU ,9.1 
PC,PB1041,Y35-44,M,2011,NL ,3 u
PC,PB1041,Y35-44,M,2011,AT ,2.5 u
PC,PB1041,Y35-44,M,2011,PL ,5.7 
PC,PB1041,Y35-44,M,2011,PT ,9.3 
PC,PB1041,Y35-44,M,2011,RO ,5.1 
PC,PB1041,Y35-44,M,2011,SI ,5.5 u
PC,PB1041,Y35-44,M,2011,SK ,8.9 
PC,PB1041,Y35-44,M,2011,FI ,5.1 
PC,PB1041,Y35-44,M,2011,SE ,4.2 
PC,PB1041,Y35-44,M,2011,CH ,3.3 
PC,PB1041,Y35-44,M,2011,UK ,4.6 
PC,PB1041,Y35-44,M,2011,TR ,5.8 
PC,PB1041,Y35-44,T,2011,EU28 ,7.7 
PC,PB1041,Y35-44,T,2011,BE ,4.8 
PC,PB1041,Y35-44,T,2011,BG ,8.9 
PC,PB1041,Y35-44,T,2011,CZ ,4.8 
PC,PB1041,Y35-44,T,2011,DK ,4.8 
PC,PB1041,Y35-44,T,2011,DE ,5.4 
PC,PB1041,Y35-44,T,2011,EE ,8.7 
PC,PB1041,Y35-44,T,2011,IE ,12.3 
PC,PB1041,Y35-44,T,2011,EL ,13.3 
PC,PB1041,Y35-44,T,2011,ES ,19.3 
PC,PB1041,Y35-44,T,2011,FR ,6.9 
PC,PB1041,Y35-44,T,2011,HR ,10.1 u
PC,PB1041,Y35-44,T,2011,IT ,6.1 
PC,PB1041,Y35-44,T,2011,CY ,5.2 
PC,PB1041,Y35-44,T,2011,LV ,16.0 
PC,PB1041,Y35-44,T,2011,LT ,12.0 
PC,PB1041,Y35-44,T,2011,LU ,4.2 
PC,PB1041,Y35-44,T,2011,HU ,9.3 
PC,PB1041,Y35-44,T,2011,MT ,5.1 u
PC,PB1041,Y35-44,T,2011,NL ,3.2 
PC,PB1041,Y35-44,T,2011,AT ,2.7 
PC,PB1041,Y35-44,T,2011,PL ,6.2 
PC,PB1041,Y35-44,T,2011,PT ,9.8 
PC,PB1041,Y35-44,T,2011,RO ,5.7 
PC,PB1041,Y35-44,T,2011,SI ,4.9 
PC,PB1041,Y35-44,T,2011,SK ,9.8 
PC,PB1041,Y35-44,T,2011,FI ,4.6 
PC,PB1041,Y35-44,T,2011,SE ,4.6 
PC,PB1041,Y35-44,T,2011,IS ,3.2 
PC,PB1041,Y35-44,T,2011,CH ,4.1 
PC,PB1041,Y35-44,T,2011,UK ,4.9 
PC,PB1041,Y35-44,T,2011,TR ,5.9 
PC,PB1041,Y45-54,F,2011,EU28 ,6.6 
PC,PB1041,Y45-54,F,2011,BE ,4.0 
PC,PB1041,Y45-54,F,2011,BG ,7.5 
PC,PB1041,Y45-54,F,2011,CZ ,5.9 
PC,PB1041,Y45-54,F,2011,DK ,4.0 
PC,PB1041,Y45-54,F,2011,DE ,4.7 
PC,PB1041,Y45-54,F,2011,EE ,8.7 
PC,PB1041,Y45-54,F,2011,IE ,6.9 
PC,PB1041,Y45-54,F,2011,EL ,12.5 
PC,PB1041,Y45-54,F,2011,ES ,17.6 
PC,PB1041,Y45-54,F,2011,FR ,5.8 
PC,PB1041,Y45-54,F,2011,HR ,7.2 u
PC,PB1041,Y45-54,F,2011,IT ,5.0 
PC,PB1041,Y45-54,F,2011,CY ,5.6 
PC,PB1041,Y45-54,F,2011,LV ,10.8 
PC,PB1041,Y45-54,F,2011,LT ,11.7 
PC,PB1041,Y45-54,F,2011,LU ,5.3 u
PC,PB1041,Y45-54,F,2011,HU ,8.0 
PC,PB1041,Y45-54,F,2011,NL ,3.5 u
PC,PB1041,Y45-54,F,2011,AT ,2.1 u
PC,PB1041,Y45-54,F,2011,PL ,7.3 
PC,PB1041,Y45-54,F,2011,PT ,9.9 
PC,PB1041,Y45-54,F,2011,RO ,4.8 
PC,PB1041,Y45-54,F,2011,SI ,5.9 u
PC,PB1041,Y45-54,F,2011,SK ,9.5 
PC,PB1041,Y45-54,F,2011,FI ,4.4 
PC,PB1041,Y45-54,F,2011,SE ,3.4 
PC,PB1041,Y45-54,F,2011,CH ,2.9 
PC,PB1041,Y45-54,F,2011,UK ,3.8 
PC,PB1041,Y45-54,F,2011,TR ,5.1 
PC,PB1041,Y45-54,M,2011,EU28 ,6.5 
PC,PB1041,Y45-54,M,2011,BE ,3.7 
PC,PB1041,Y45-54,M,2011,BG ,10.3 
PC,PB1041,Y45-54,M,2011,CZ ,3.8 
PC,PB1041,Y45-54,M,2011,DK ,5.1 
PC,PB1041,Y45-54,M,2011,DE ,5.2 
PC,PB1041,Y45-54,M,2011,EE ,8.8 u
PC,PB1041,Y45-54,M,2011,IE ,13.3 
PC,PB1041,Y45-54,M,2011,EL ,9.8 
PC,PB1041,Y45-54,M,2011,ES ,15.9 
PC,PB1041,Y45-54,M,2011,FR ,4.8 
PC,PB1041,Y45-54,M,2011,HR ,7.6 u
PC,PB1041,Y45-54,M,2011,IT ,4.1 
PC,PB1041,Y45-54,M,2011,CY ,3.4 
PC,PB1041,Y45-54,M,2011,LV ,18.7 
PC,PB1041,Y45-54,M,2011,LT ,15.0 
PC,PB1041,Y45-54,M,2011,LU ,3 u
PC,PB1041,Y45-54,M,2011,HU ,8.2 
PC,PB1041,Y45-54,M,2011,NL ,3.1 u
PC,PB1041,Y45-54,M,2011,AT ,2.7 u
PC,PB1041,Y45-54,M,2011,PL ,6.6 
PC,PB1041,Y45-54,M,2011,PT ,10.5 
PC,PB1041,Y45-54,M,2011,RO ,5.1 
PC,PB1041,Y45-54,M,2011,SI ,6.2 u
PC,PB1041,Y45-54,M,2011,SK ,10.1 
PC,PB1041,Y45-54,M,2011,FI ,6.0 
PC,PB1041,Y45-54,M,2011,SE ,4.2 
PC,PB1041,Y45-54,M,2011,IS ,7.4 
PC,PB1041,Y45-54,M,2011,CH ,1.4 
PC,PB1041,Y45-54,M,2011,UK ,5.1 
PC,PB1041,Y45-54,M,2011,TR ,6.4 
PC,PB1041,Y45-54,T,2011,EU28 ,6.6 
PC,PB1041,Y45-54,T,2011,BE ,3.8 
PC,PB1041,Y45-54,T,2011,BG ,9.0 
PC,PB1041,Y45-54,T,2011,CZ ,4.8 
PC,PB1041,Y45-54,T,2011,DK ,4.6 
PC,PB1041,Y45-54,T,2011,DE ,5.0 
PC,PB1041,Y45-54,T,2011,EE ,8.8 
PC,PB1041,Y45-54,T,2011,IE ,10.5 
PC,PB1041,Y45-54,T,2011,EL ,10.9 
PC,PB1041,Y45-54,T,2011,ES ,16.7 
PC,PB1041,Y45-54,T,2011,FR ,5.2 
PC,PB1041,Y45-54,T,2011,HR ,7.4 u
PC,PB1041,Y45-54,T,2011,IT ,4.4 
PC,PB1041,Y45-54,T,2011,CY ,4.4 
PC,PB1041,Y45-54,T,2011,LV ,14.6 
PC,PB1041,Y45-54,T,2011,LT ,13.3 
PC,PB1041,Y45-54,T,2011,LU ,3.9 
PC,PB1041,Y45-54,T,2011,HU ,8.1 
PC,PB1041,Y45-54,T,2011,MT ,5.3 u
PC,PB1041,Y45-54,T,2011,NL ,3.2 
PC,PB1041,Y45-54,T,2011,AT ,2.4 
PC,PB1041,Y45-54,T,2011,PL ,6.9 
PC,PB1041,Y45-54,T,2011,PT ,10.2 
PC,PB1041,Y45-54,T,2011,RO ,5.0 
PC,PB1041,Y45-54,T,2011,SI ,6.1 
PC,PB1041,Y45-54,T,2011,SK ,9.8 
PC,PB1041,Y45-54,T,2011,FI ,5.2 
PC,PB1041,Y45-54,T,2011,SE ,3.8 
PC,PB1041,Y45-54,T,2011,IS ,5.5 
PC,PB1041,Y45-54,T,2011,CH ,2.0 
PC,PB1041,Y45-54,T,2011,UK ,4.5 
PC,PB1041,Y45-54,T,2011,TR ,6.1 
PC,PB1041,Y55-64,F,2011,EU28 ,5.8 
PC,PB1041,Y55-64,F,2011,BE ,3.5 u
PC,PB1041,Y55-64,F,2011,BG ,7.6 
PC,PB1041,Y55-64,F,2011,CZ ,4.3 
PC,PB1041,Y55-64,F,2011,DK ,3.9 u
PC,PB1041,Y55-64,F,2011,DE ,6.7 
PC,PB1041,Y55-64,F,2011,EE ,8.7 u
PC,PB1041,Y55-64,F,2011,IE ,5.3 
PC,PB1041,Y55-64,F,2011,EL ,8.3 
PC,PB1041,Y55-64,F,2011,ES ,13.6 
PC,PB1041,Y55-64,F,2011,FR ,6.2 u
PC,PB1041,Y55-64,F,2011,HR ,8.6 u
PC,PB1041,Y55-64,F,2011,IT ,3.0 
PC,PB1041,Y55-64,F,2011,CY ,3.6 u
PC,PB1041,Y55-64,F,2011,LV ,9.3 u
PC,PB1041,Y55-64,F,2011,LT ,8.8 u
PC,PB1041,Y55-64,F,2011,HU ,7.4 
PC,PB1041,Y55-64,F,2011,NL ,3.5 u
PC,PB1041,Y55-64,F,2011,PL ,5.2 
PC,PB1041,Y55-64,F,2011,PT ,10.1 
PC,PB1041,Y55-64,F,2011,RO ,1.8 u
PC,PB1041,Y55-64,F,2011,SI ,6.5 u
PC,PB1041,Y55-64,F,2011,SK ,8.0 
PC,PB1041,Y55-64,F,2011,FI ,4.8 
PC,PB1041,Y55-64,F,2011,SE ,3.6 
PC,PB1041,Y55-64,F,2011,CH ,2 u
PC,PB1041,Y55-64,F,2011,UK ,2.9 
PC,PB1041,Y55-64,F,2011,TR ,2.0 
PC,PB1041,Y55-64,M,2011,EU28 ,7.0 
PC,PB1041,Y55-64,M,2011,BE ,2.2 u
PC,PB1041,Y55-64,M,2011,BG ,9.2 
PC,PB1041,Y55-64,M,2011,CZ ,5.4 
PC,PB1041,Y55-64,M,2011,DK ,5.8 
PC,PB1041,Y55-64,M,2011,DE ,5.9 
PC,PB1041,Y55-64,M,2011,EE ,11.9 u
PC,PB1041,Y55-64,M,2011,IE ,11.1 
PC,PB1041,Y55-64,M,2011,EL ,6.9 
PC,PB1041,Y55-64,M,2011,ES ,15.5 
PC,PB1041,Y55-64,M,2011,FR ,7.2 u
PC,PB1041,Y55-64,M,2011,HR ,9.5 u
PC,PB1041,Y55-64,M,2011,IT ,3.7 
PC,PB1041,Y55-64,M,2011,CY ,4.4 u
PC,PB1041,Y55-64,M,2011,LV ,17.9 
PC,PB1041,Y55-64,M,2011,LT ,15.8 
PC,PB1041,Y55-64,M,2011,HU ,8.6 
PC,PB1041,Y55-64,M,2011,NL ,4.1 u
PC,PB1041,Y55-64,M,2011,PL ,7.1 
PC,PB1041,Y55-64,M,2011,PT ,11.6 
PC,PB1041,Y55-64,M,2011,RO ,5.7 
PC,PB1041,Y55-64,M,2011,SI ,6.8 u
PC,PB1041,Y55-64,M,2011,SK ,10.5 
PC,PB1041,Y55-64,M,2011,FI ,7.1 
PC,PB1041,Y55-64,M,2011,SE ,4.9 
PC,PB1041,Y55-64,M,2011,CH ,2.6 
PC,PB1041,Y55-64,M,2011,UK ,5.4 
PC,PB1041,Y55-64,M,2011,TR ,6.2 
PC,PB1041,Y55-64,T,2011,EU28 ,6.5 
PC,PB1041,Y55-64,T,2011,BE ,2.8 
PC,PB1041,Y55-64,T,2011,BG ,8.5 
PC,PB1041,Y55-64,T,2011,CZ ,5.0 
PC,PB1041,Y55-64,T,2011,DK ,4.9 
PC,PB1041,Y55-64,T,2011,DE ,6.3 
PC,PB1041,Y55-64,T,2011,EE ,10.2 
PC,PB1041,Y55-64,T,2011,IE ,8.7 
PC,PB1041,Y55-64,T,2011,EL ,7.4 
PC,PB1041,Y55-64,T,2011,ES ,14.7 
PC,PB1041,Y55-64,T,2011,FR ,6.7 
PC,PB1041,Y55-64,T,2011,HR ,9.2 u
PC,PB1041,Y55-64,T,2011,IT ,3.5 
PC,PB1041,Y55-64,T,2011,CY ,4.1 
PC,PB1041,Y55-64,T,2011,LV ,13.5 
PC,PB1041,Y55-64,T,2011,LT ,12.4 
PC,PB1041,Y55-64,T,2011,HU ,8.1 
PC,PB1041,Y55-64,T,2011,NL ,3.9 
PC,PB1041,Y55-64,T,2011,PL ,6.4 
PC,PB1041,Y55-64,T,2011,PT ,11.0 
PC,PB1041,Y55-64,T,2011,RO ,4.1 
PC,PB1041,Y55-64,T,2011,SI ,6.7 u
PC,PB1041,Y55-64,T,2011,SK ,9.5 
PC,PB1041,Y55-64,T,2011,FI ,6.0 
PC,PB1041,Y55-64,T,2011,SE ,4.3 
PC,PB1041,Y55-64,T,2011,IS ,6.7 
PC,PB1041,Y55-64,T,2011,CH ,2.3 
PC,PB1041,Y55-64,T,2011,UK ,4.3 
PC,PB1041,Y55-64,T,2011,TR ,5.2 
PC,PB1070,TOTAL,F,2011,EU28 ,17.1 
PC,PB1070,TOTAL,F,2011,BE ,13.9 
PC,PB1070,TOTAL,F,2011,BG ,23.2 u
PC,PB1070,TOTAL,F,2011,CZ ,21.2 
PC,PB1070,TOTAL,F,2011,DK ,11.6 
PC,PB1070,TOTAL,F,2011,DE ,20.0 
PC,PB1070,TOTAL,F,2011,EE ,21.7 
PC,PB1070,TOTAL,F,2011,IE ,16.0 
PC,PB1070,TOTAL,F,2011,EL ,15.8 
PC,PB1070,TOTAL,F,2011,ES ,30.0 
PC,PB1070,TOTAL,F,2011,FR ,21.3 
PC,PB1070,TOTAL,F,2011,HR ,21.7 u
PC,PB1070,TOTAL,F,2011,IT ,10.3 
PC,PB1070,TOTAL,F,2011,CY ,11.6 u
PC,PB1070,TOTAL,F,2011,LV ,18.7 
PC,PB1070,TOTAL,F,2011,LT ,23.1 
PC,PB1070,TOTAL,F,2011,LU ,7.9 u
PC,PB1070,TOTAL,F,2011,HU ,24.1 
PC,PB1070,TOTAL,F,2011,NL ,7.6 u
PC,PB1070,TOTAL,F,2011,AT ,9.0 
PC,PB1070,TOTAL,F,2011,PL ,15.3 
PC,PB1070,TOTAL,F,2011,PT ,16.2 
PC,PB1070,TOTAL,F,2011,RO ,7.8 
PC,PB1070,TOTAL,F,2011,SI ,11.1 u
PC,PB1070,TOTAL,F,2011,SK ,20.2 
PC,PB1070,TOTAL,F,2011,FI ,10.1 
PC,PB1070,TOTAL,F,2011,SE ,11.0 
PC,PB1070,TOTAL,F,2011,IS ,9.9 
PC,PB1070,TOTAL,F,2011,CH ,6.4 
PC,PB1070,TOTAL,F,2011,UK ,13.2 
PC,PB1070,TOTAL,F,2011,TR ,4.9 
PC,PB1070,TOTAL,M,2011,EU28 ,17.7 
PC,PB1070,TOTAL,M,2011,BE ,13.6 
PC,PB1070,TOTAL,M,2011,BG ,20.3 u
PC,PB1070,TOTAL,M,2011,CZ ,20.7 
PC,PB1070,TOTAL,M,2011,DK ,15.2 
PC,PB1070,TOTAL,M,2011,DE ,23.2 
PC,PB1070,TOTAL,M,2011,EE ,33.8 
PC,PB1070,TOTAL,M,2011,IE ,28.1 
PC,PB1070,TOTAL,M,2011,EL ,15.2 
PC,PB1070,TOTAL,M,2011,ES ,26.2 
PC,PB1070,TOTAL,M,2011,FR ,18.6 
PC,PB1070,TOTAL,M,2011,HR ,14.3 u
PC,PB1070,TOTAL,M,2011,IT ,12.4 
PC,PB1070,TOTAL,M,2011,CY ,11.1 
PC,PB1070,TOTAL,M,2011,LV ,25.9 
PC,PB1070,TOTAL,M,2011,LT ,31.7 
PC,PB1070,TOTAL,M,2011,LU ,8.2 u
PC,PB1070,TOTAL,M,2011,HU ,26.0 
PC,PB1070,TOTAL,M,2011,NL ,11.9 u
PC,PB1070,TOTAL,M,2011,AT ,6.9 
PC,PB1070,TOTAL,M,2011,PL ,14.6 
PC,PB1070,TOTAL,M,2011,PT ,16.6 
PC,PB1070,TOTAL,M,2011,RO ,10.5 
PC,PB1070,TOTAL,M,2011,SI ,12.1 u
PC,PB1070,TOTAL,M,2011,SK ,23.0 
PC,PB1070,TOTAL,M,2011,FI ,11.8 
PC,PB1070,TOTAL,M,2011,SE ,11.9 
PC,PB1070,TOTAL,M,2011,IS ,15.1 
PC,PB1070,TOTAL,M,2011,CH ,5.5 
PC,PB1070,TOTAL,M,2011,UK ,16.9 
PC,PB1070,TOTAL,M,2011,TR ,8.9 
PC,PB1070,TOTAL,T,2011,EU28 ,17.4 
PC,PB1070,TOTAL,T,2011,BE ,13.8 
PC,PB1070,TOTAL,T,2011,BG ,21.7 
PC,PB1070,TOTAL,T,2011,CZ ,21.0 
PC,PB1070,TOTAL,T,2011,DK ,13.2 
PC,PB1070,TOTAL,T,2011,DE ,21.7 
PC,PB1070,TOTAL,T,2011,EE ,27.2 
PC,PB1070,TOTAL,T,2011,IE ,22.9 
PC,PB1070,TOTAL,T,2011,EL ,15.5 
PC,PB1070,TOTAL,T,2011,ES ,28.2 
PC,PB1070,TOTAL,T,2011,FR ,20.1 
PC,PB1070,TOTAL,T,2011,HR ,17.6 u
PC,PB1070,TOTAL,T,2011,IT ,11.4 
PC,PB1070,TOTAL,T,2011,CY ,11.3 
PC,PB1070,TOTAL,T,2011,LV ,21.5 
PC,PB1070,TOTAL,T,2011,LT ,26.9 
PC,PB1070,TOTAL,T,2011,LU ,8.0 
PC,PB1070,TOTAL,T,2011,HU ,25.0 
PC,PB1070,TOTAL,T,2011,NL ,9.5 
PC,PB1070,TOTAL,T,2011,AT ,7.9 
PC,PB1070,TOTAL,T,2011,PL ,14.9 
PC,PB1070,TOTAL,T,2011,PT ,16.4 
PC,PB1070,TOTAL,T,2011,RO ,9.1 
PC,PB1070,TOTAL,T,2011,SI ,11.7 
PC,PB1070,TOTAL,T,2011,SK ,21.6 
PC,PB1070,TOTAL,T,2011,FI ,10.9 
PC,PB1070,TOTAL,T,2011,SE ,11.4 
PC,PB1070,TOTAL,T,2011,IS ,12.2 
PC,PB1070,TOTAL,T,2011,CH ,6.0 
PC,PB1070,TOTAL,T,2011,UK ,15.0 
PC,PB1070,TOTAL,T,2011,TR ,7.4 
PC,PB1070,Y15-24,F,2011,EU28 ,29.5 
PC,PB1070,Y15-24,F,2011,CZ ,43.8 u
PC,PB1070,Y15-24,F,2011,ES ,45.1 
PC,PB1070,Y15-24,F,2011,IT ,53.7 u
PC,PB1070,Y15-24,F,2011,NL ,13.6 u
PC,PB1070,Y15-24,F,2011,FI ,28.7 u
PC,PB1070,Y15-24,F,2011,SE ,24.5 
PC,PB1070,Y15-24,F,2011,UK ,22.0 
PC,PB1070,Y15-24,F,2011,TR ,14.1 
PC,PB1070,Y15-24,M,2011,EU28 ,34.7 
PC,PB1070,Y15-24,M,2011,CZ ,32 u
PC,PB1070,Y15-24,M,2011,DK ,31.8 u
PC,PB1070,Y15-24,M,2011,ES ,62.8 
PC,PB1070,Y15-24,M,2011,IT ,38.2 u
PC,PB1070,Y15-24,M,2011,NL ,14.4 u
PC,PB1070,Y15-24,M,2011,FI ,31.3 u
PC,PB1070,Y15-24,M,2011,SE ,38.9 
PC,PB1070,Y15-24,M,2011,CH ,9 u
PC,PB1070,Y15-24,M,2011,UK ,39.8 
PC,PB1070,Y15-24,M,2011,TR ,14.3 
PC,PB1070,Y15-24,T,2011,EU28 ,32.0 
PC,PB1070,Y15-24,T,2011,BE ,30.7 u
PC,PB1070,Y15-24,T,2011,CZ ,36.7 u
PC,PB1070,Y15-24,T,2011,DK ,18.6 u
PC,PB1070,Y15-24,T,2011,IE ,45.9 
PC,PB1070,Y15-24,T,2011,ES ,54.8 
PC,PB1070,Y15-24,T,2011,FR ,34.8 u
PC,PB1070,Y15-24,T,2011,IT ,44.5 
PC,PB1070,Y15-24,T,2011,NL ,13.9 u
PC,PB1070,Y15-24,T,2011,PL ,31.8 u
PC,PB1070,Y15-24,T,2011,FI ,29.9 
PC,PB1070,Y15-24,T,2011,SE ,30.1 
PC,PB1070,Y15-24,T,2011,IS ,21.8 
PC,PB1070,Y15-24,T,2011,CH ,7.1 u
PC,PB1070,Y15-24,T,2011,UK ,30.5 
PC,PB1070,Y15-24,T,2011,TR ,14.3 
PC,PB1070,Y25-34,F,2011,EU28 ,23.6 
PC,PB1070,Y25-34,F,2011,BE ,25.4 u
PC,PB1070,Y25-34,F,2011,CZ ,24.7 u
PC,PB1070,Y25-34,F,2011,DK ,18.9 u
PC,PB1070,Y25-34,F,2011,ES ,30.0 
PC,PB1070,Y25-34,F,2011,FR ,29 u
PC,PB1070,Y25-34,F,2011,IT ,13.9 u
PC,PB1070,Y25-34,F,2011,NL ,6.7 u
PC,PB1070,Y25-34,F,2011,PL ,18.7 u
PC,PB1070,Y25-34,F,2011,PT ,15.2 
PC,PB1070,Y25-34,F,2011,SI ,18 u
PC,PB1070,Y25-34,F,2011,FI ,8 u
PC,PB1070,Y25-34,F,2011,SE ,15.4 
PC,PB1070,Y25-34,F,2011,CH ,7.6 u
PC,PB1070,Y25-34,F,2011,UK ,19.1 
PC,PB1070,Y25-34,F,2011,TR ,10.9 
PC,PB1070,Y25-34,M,2011,EU28 ,20.6 
PC,PB1070,Y25-34,M,2011,BE ,30.3 u
PC,PB1070,Y25-34,M,2011,CZ ,21.4 u
PC,PB1070,Y25-34,M,2011,DK ,18.8 u
PC,PB1070,Y25-34,M,2011,IE ,34.8 
PC,PB1070,Y25-34,M,2011,ES ,38.0 
PC,PB1070,Y25-34,M,2011,IT ,20.0 
PC,PB1070,Y25-34,M,2011,HU ,29.4 u
PC,PB1070,Y25-34,M,2011,NL ,20.5 u
PC,PB1070,Y25-34,M,2011,PL ,16.1 u
PC,PB1070,Y25-34,M,2011,SI ,13.1 u
PC,PB1070,Y25-34,M,2011,SK ,49.8 
PC,PB1070,Y25-34,M,2011,FI ,13.1 u
PC,PB1070,Y25-34,M,2011,UK ,18.8 
PC,PB1070,Y25-34,M,2011,TR ,10.8 
PC,PB1070,Y25-34,T,2011,EU28 ,22.1 
PC,PB1070,Y25-34,T,2011,BE ,27.5 
PC,PB1070,Y25-34,T,2011,CZ ,22.9 
PC,PB1070,Y25-34,T,2011,DK ,18.8 
PC,PB1070,Y25-34,T,2011,DE ,30.5 
PC,PB1070,Y25-34,T,2011,IE ,27.6 
PC,PB1070,Y25-34,T,2011,EL ,26.8 u
PC,PB1070,Y25-34,T,2011,ES ,33.9 
PC,PB1070,Y25-34,T,2011,FR ,23.4 
PC,PB1070,Y25-34,T,2011,IT ,17.3 
PC,PB1070,Y25-34,T,2011,HU ,28.3 
PC,PB1070,Y25-34,T,2011,NL ,11.9 u
PC,PB1070,Y25-34,T,2011,PL ,17.1 u
PC,PB1070,Y25-34,T,2011,PT ,16.7 
PC,PB1070,Y25-34,T,2011,SI ,15.4 u
PC,PB1070,Y25-34,T,2011,SK ,40.7 
PC,PB1070,Y25-34,T,2011,FI ,10.4 
PC,PB1070,Y25-34,T,2011,SE ,12.8 
PC,PB1070,Y25-34,T,2011,IS ,18.7 
PC,PB1070,Y25-34,T,2011,CH ,5.6 u
PC,PB1070,Y25-34,T,2011,UK ,19.0 
PC,PB1070,Y25-34,T,2011,TR ,10.8 
PC,PB1070,Y25-64,F,2011,EU28 ,16.4 
PC,PB1070,Y25-64,F,2011,BE ,13.2 
PC,PB1070,Y25-64,F,2011,BG ,23.4 u
PC,PB1070,Y25-64,F,2011,CZ ,20.6 
PC,PB1070,Y25-64,F,2011,DK ,12.0 
PC,PB1070,Y25-64,F,2011,DE ,19.1 
PC,PB1070,Y25-64,F,2011,EE ,21.9 
PC,PB1070,Y25-64,F,2011,IE ,14.6 
PC,PB1070,Y25-64,F,2011,EL ,15.5 
PC,PB1070,Y25-64,F,2011,ES ,29.6 
PC,PB1070,Y25-64,F,2011,FR ,20.4 
PC,PB1070,Y25-64,F,2011,HR ,21.1 u
PC,PB1070,Y25-64,F,2011,IT ,9.7 
PC,PB1070,Y25-64,F,2011,CY ,11.1 u
PC,PB1070,Y25-64,F,2011,LV ,17.5 
PC,PB1070,Y25-64,F,2011,LT ,22.7 
PC,PB1070,Y25-64,F,2011,LU ,7 u
PC,PB1070,Y25-64,F,2011,HU ,23.9 
PC,PB1070,Y25-64,F,2011,NL ,7.1 u
PC,PB1070,Y25-64,F,2011,AT ,8.5 
PC,PB1070,Y25-64,F,2011,PL ,14.8 
PC,PB1070,Y25-64,F,2011,PT ,15.7 
PC,PB1070,Y25-64,F,2011,RO ,7.6 
PC,PB1070,Y25-64,F,2011,SI ,10.5 u
PC,PB1070,Y25-64,F,2011,SK ,20.7 
PC,PB1070,Y25-64,F,2011,FI ,8.8 
PC,PB1070,Y25-64,F,2011,SE ,9.6 
PC,PB1070,Y25-64,F,2011,IS ,7.5 
PC,PB1070,Y25-64,F,2011,CH ,6.5 
PC,PB1070,Y25-64,F,2011,UK ,12.3 
PC,PB1070,Y25-64,F,2011,TR ,4.4 
PC,PB1070,Y25-64,M,2011,EU28 ,16.8 
PC,PB1070,Y25-64,M,2011,BE ,13.0 
PC,PB1070,Y25-64,M,2011,BG ,19.9 u
PC,PB1070,Y25-64,M,2011,CZ ,20.2 
PC,PB1070,Y25-64,M,2011,DK ,13.5 
PC,PB1070,Y25-64,M,2011,DE ,22.8 
PC,PB1070,Y25-64,M,2011,EE ,33.5 
PC,PB1070,Y25-64,M,2011,IE ,26.7 
PC,PB1070,Y25-64,M,2011,EL ,14.5 
PC,PB1070,Y25-64,M,2011,ES ,24.8 
PC,PB1070,Y25-64,M,2011,FR ,18.1 
