unit,barrier,age,sex,time\geo,i,v
THS,PTP_LD_GE4,Y_GE65,T,2012,ES,1143.5
THS,PTP_LD_GE4,Y_GE65,T,2012,FR,786.5
THS,PTP_LD_GE4,Y_GE65,T,2012,IT,2199.6
THS,PTP_LD_GE4,Y_GE65,T,2012,CY,17.8
THS,PTP_LD_GE4,Y_GE65,T,2012,LV,85.6
THS,PTP_LD_GE4,Y_GE65,T,2012,LT,107.8
THS,PTP_LD_GE4,Y_GE65,T,2012,LU,4.3 u
THS,PTP_LD_GE4,Y_GE65,T,2012,HU,477.5
THS,PTP_LD_GE4,Y_GE65,T,2012,MT,5.3
THS,PTP_LD_GE4,Y_GE65,T,2012,NL,120.2
THS,PTP_LD_GE4,Y_GE65,T,2012,AT,132.6
THS,PTP_LD_GE4,Y_GE65,T,2012,PL,1120.2
THS,PTP_LD_GE4,Y_GE65,T,2012,PT,209.5
THS,PTP_LD_GE4,Y_GE65,T,2012,RO,927.4
THS,PTP_LD_GE4,Y_GE65,T,2012,SI,57.5
THS,PTP_LD_GE4,Y_GE65,T,2012,SK,61.7
THS,PTP_LD_GE4,Y_GE65,T,2012,FI,62.8
THS,PTP_LD_GE4,Y_GE65,T,2012,SE,57.2 u
THS,PTP_LD_GE4,Y_GE65,T,2012,EEA,11881.7 e
THS,PTP_LD_GE4,Y_GE65,T,2012,NO,41.8 u
THS,PTP_LD_GE4,Y_GE65,T,2012,UK,960.2
THS,TOTAL,Y15-44,F,2012,EU27_2007,8879.6 e
THS,TOTAL,Y15-44,F,2012,BE,308.1
THS,TOTAL,Y15-44,F,2012,BG,83.3
THS,TOTAL,Y15-44,F,2012,CZ,102.2
THS,TOTAL,Y15-44,F,2012,DK,169.3
THS,TOTAL,Y15-44,F,2012,DE,1888.5
THS,TOTAL,Y15-44,F,2012,EE,19.4
THS,TOTAL,Y15-44,F,2012,EL,98.2
THS,TOTAL,Y15-44,F,2012,ES,798.0
THS,TOTAL,Y15-44,F,2012,FR,849.5
THS,TOTAL,Y15-44,F,2012,IT,514.7
THS,TOTAL,Y15-44,F,2012,CY,10.2
THS,TOTAL,Y15-44,F,2012,LV,31.5
THS,TOTAL,Y15-44,F,2012,LT,47.6
THS,TOTAL,Y15-44,F,2012,LU,11.6
THS,TOTAL,Y15-44,F,2012,HU,179.3
THS,TOTAL,Y15-44,F,2012,MT,3.7
THS,TOTAL,Y15-44,F,2012,NL,532.8
THS,TOTAL,Y15-44,F,2012,AT,107.0
THS,TOTAL,Y15-44,F,2012,PL,506.2
THS,TOTAL,Y15-44,F,2012,PT,95.9
THS,TOTAL,Y15-44,F,2012,RO,125.4
THS,TOTAL,Y15-44,F,2012,SI,27.3
THS,TOTAL,Y15-44,F,2012,SK,64.1
THS,TOTAL,Y15-44,F,2012,FI,94.4
THS,TOTAL,Y15-44,F,2012,SE,233.6
THS,TOTAL,Y15-44,F,2012,EEA,9106.1 e
THS,TOTAL,Y15-44,F,2012,IS,9.0
THS,TOTAL,Y15-44,F,2012,NO,217.5
THS,TOTAL,Y15-44,F,2012,UK,1977.7
THS,TOTAL,Y15-44,M,2012,EU27_2007,7427.6 e
THS,TOTAL,Y15-44,M,2012,BE,239.5
THS,TOTAL,Y15-44,M,2012,BG,80.1
THS,TOTAL,Y15-44,M,2012,CZ,82.0
THS,TOTAL,Y15-44,M,2012,DK,144.9
THS,TOTAL,Y15-44,M,2012,DE,1775.2
THS,TOTAL,Y15-44,M,2012,EE,17.8
THS,TOTAL,Y15-44,M,2012,EL,88.5
THS,TOTAL,Y15-44,M,2012,ES,561.0
THS,TOTAL,Y15-44,M,2012,FR,742.1
THS,TOTAL,Y15-44,M,2012,IT,506.4
THS,TOTAL,Y15-44,M,2012,CY,10.3
THS,TOTAL,Y15-44,M,2012,LV,26.2
THS,TOTAL,Y15-44,M,2012,LT,48.5
THS,TOTAL,Y15-44,M,2012,LU,10.5
THS,TOTAL,Y15-44,M,2012,HU,176.5
THS,TOTAL,Y15-44,M,2012,MT,3.1
THS,TOTAL,Y15-44,M,2012,NL,299.6
THS,TOTAL,Y15-44,M,2012,AT,107.7
THS,TOTAL,Y15-44,M,2012,PL,445.5
THS,TOTAL,Y15-44,M,2012,PT,55.0
THS,TOTAL,Y15-44,M,2012,RO,125.8
THS,TOTAL,Y15-44,M,2012,SI,28.1
THS,TOTAL,Y15-44,M,2012,SK,73.6
THS,TOTAL,Y15-44,M,2012,FI,92.1
THS,TOTAL,Y15-44,M,2012,SE,151.2
THS,TOTAL,Y15-44,M,2012,EEA,7569.5 e
THS,TOTAL,Y15-44,M,2012,IS,6.1
THS,TOTAL,Y15-44,M,2012,NO,135.8
THS,TOTAL,Y15-44,M,2012,UK,1536.4
THS,TOTAL,Y15-44,T,2012,EU27_2007,16307.2 e
THS,TOTAL,Y15-44,T,2012,BE,547.5
THS,TOTAL,Y15-44,T,2012,BG,163.4
THS,TOTAL,Y15-44,T,2012,CZ,184.2
THS,TOTAL,Y15-44,T,2012,DK,314.2
THS,TOTAL,Y15-44,T,2012,DE,3663.7
THS,TOTAL,Y15-44,T,2012,EE,37.2
THS,TOTAL,Y15-44,T,2012,EL,186.7
THS,TOTAL,Y15-44,T,2012,ES,1359.1
THS,TOTAL,Y15-44,T,2012,FR,1591.6
THS,TOTAL,Y15-44,T,2012,IT,1021.1
THS,TOTAL,Y15-44,T,2012,CY,20.5
THS,TOTAL,Y15-44,T,2012,LV,57.7
THS,TOTAL,Y15-44,T,2012,LT,96.1
THS,TOTAL,Y15-44,T,2012,LU,22.1
THS,TOTAL,Y15-44,T,2012,HU,355.9
THS,TOTAL,Y15-44,T,2012,MT,6.8
THS,TOTAL,Y15-44,T,2012,NL,832.3
THS,TOTAL,Y15-44,T,2012,AT,214.7
THS,TOTAL,Y15-44,T,2012,PL,951.7
THS,TOTAL,Y15-44,T,2012,PT,150.9
THS,TOTAL,Y15-44,T,2012,RO,251.2
THS,TOTAL,Y15-44,T,2012,SI,55.4
THS,TOTAL,Y15-44,T,2012,SK,137.7
THS,TOTAL,Y15-44,T,2012,FI,186.5
THS,TOTAL,Y15-44,T,2012,SE,384.8
THS,TOTAL,Y15-44,T,2012,EEA,16675.6 e
THS,TOTAL,Y15-44,T,2012,IS,15.1
THS,TOTAL,Y15-44,T,2012,NO,353.3
THS,TOTAL,Y15-44,T,2012,UK,3514.1
THS,TOTAL,Y45-64,F,2012,EU27_2007,14259.2 e
THS,TOTAL,Y45-64,F,2012,BE,385.2
THS,TOTAL,Y45-64,F,2012,BG,277.4
THS,TOTAL,Y45-64,F,2012,CZ,204.9
THS,TOTAL,Y45-64,F,2012,DK,190.5
THS,TOTAL,Y45-64,F,2012,DE,2813.9
THS,TOTAL,Y45-64,F,2012,EE,52.8
THS,TOTAL,Y45-64,F,2012,EL,280.9
THS,TOTAL,Y45-64,F,2012,ES,1204.3
THS,TOTAL,Y45-64,F,2012,FR,1612.9
THS,TOTAL,Y45-64,F,2012,IT,842.6
THS,TOTAL,Y45-64,F,2012,CY,18.8
THS,TOTAL,Y45-64,F,2012,LV,84.1
THS,TOTAL,Y45-64,F,2012,LT,121.6
THS,TOTAL,Y45-64,F,2012,LU,13.8
THS,TOTAL,Y45-64,F,2012,HU,433.0
THS,TOTAL,Y45-64,F,2012,MT,8.7
THS,TOTAL,Y45-64,F,2012,NL,583.2
THS,TOTAL,Y45-64,F,2012,AT,216.7
THS,TOTAL,Y45-64,F,2012,PL,1217.7
THS,TOTAL,Y45-64,F,2012,PT,234.5
THS,TOTAL,Y45-64,F,2012,RO,670.3
THS,TOTAL,Y45-64,F,2012,SI,56.7
THS,TOTAL,Y45-64,F,2012,SK,243.3
THS,TOTAL,Y45-64,F,2012,FI,163.6
THS,TOTAL,Y45-64,F,2012,SE,253.3
THS,TOTAL,Y45-64,F,2012,EEA,14460.9 e
THS,TOTAL,Y45-64,F,2012,IS,11.6
THS,TOTAL,Y45-64,F,2012,NO,190.1
THS,TOTAL,Y45-64,F,2012,UK,2074.6
THS,TOTAL,Y45-64,M,2012,EU27_2007,11662.0 e
THS,TOTAL,Y45-64,M,2012,BE,182.1
THS,TOTAL,Y45-64,M,2012,BG,240.3
THS,TOTAL,Y45-64,M,2012,CZ,160.3
THS,TOTAL,Y45-64,M,2012,DK,149.9
THS,TOTAL,Y45-64,M,2012,DE,2613.6
THS,TOTAL,Y45-64,M,2012,EE,36.0
THS,TOTAL,Y45-64,M,2012,EL,189.4
THS,TOTAL,Y45-64,M,2012,ES,966.1
THS,TOTAL,Y45-64,M,2012,FR,1227.9
THS,TOTAL,Y45-64,M,2012,IT,492.6
THS,TOTAL,Y45-64,M,2012,CY,20.2
THS,TOTAL,Y45-64,M,2012,LV,54.7
THS,TOTAL,Y45-64,M,2012,LT,88.9
THS,TOTAL,Y45-64,M,2012,LU,13.9
THS,TOTAL,Y45-64,M,2012,HU,353.3
THS,TOTAL,Y45-64,M,2012,MT,7.2
THS,TOTAL,Y45-64,M,2012,NL,416.7
THS,TOTAL,Y45-64,M,2012,AT,221.8
THS,TOTAL,Y45-64,M,2012,PL,1029.4
THS,TOTAL,Y45-64,M,2012,PT,211.2
THS,TOTAL,Y45-64,M,2012,RO,594.0
THS,TOTAL,Y45-64,M,2012,SI,60.1
THS,TOTAL,Y45-64,M,2012,SK,175.6
THS,TOTAL,Y45-64,M,2012,FI,160.8
THS,TOTAL,Y45-64,M,2012,SE,155.0
THS,TOTAL,Y45-64,M,2012,EEA,11785.2 e
THS,TOTAL,Y45-64,M,2012,IS,5.1
THS,TOTAL,Y45-64,M,2012,NO,118.0
THS,TOTAL,Y45-64,M,2012,UK,1841.0
THS,TOTAL,Y45-64,T,2012,EU27_2007,25921.2 e
THS,TOTAL,Y45-64,T,2012,BE,567.3
THS,TOTAL,Y45-64,T,2012,BG,517.7
THS,TOTAL,Y45-64,T,2012,CZ,365.2
THS,TOTAL,Y45-64,T,2012,DK,340.3
THS,TOTAL,Y45-64,T,2012,DE,5427.5
THS,TOTAL,Y45-64,T,2012,EE,88.8
THS,TOTAL,Y45-64,T,2012,EL,470.3
THS,TOTAL,Y45-64,T,2012,ES,2170.4
THS,TOTAL,Y45-64,T,2012,FR,2840.8
THS,TOTAL,Y45-64,T,2012,IT,1335.2
THS,TOTAL,Y45-64,T,2012,CY,38.9
THS,TOTAL,Y45-64,T,2012,LV,138.8
THS,TOTAL,Y45-64,T,2012,LT,210.5
THS,TOTAL,Y45-64,T,2012,LU,27.6
THS,TOTAL,Y45-64,T,2012,HU,786.3
THS,TOTAL,Y45-64,T,2012,MT,15.9
THS,TOTAL,Y45-64,T,2012,NL,1000.0
THS,TOTAL,Y45-64,T,2012,AT,438.5
THS,TOTAL,Y45-64,T,2012,PL,2247.1
THS,TOTAL,Y45-64,T,2012,PT,445.7
THS,TOTAL,Y45-64,T,2012,RO,1264.3
THS,TOTAL,Y45-64,T,2012,SI,116.7
THS,TOTAL,Y45-64,T,2012,SK,419.0
THS,TOTAL,Y45-64,T,2012,FI,324.4
THS,TOTAL,Y45-64,T,2012,SE,408.3
THS,TOTAL,Y45-64,T,2012,EEA,26246.0 e
THS,TOTAL,Y45-64,T,2012,IS,16.7
THS,TOTAL,Y45-64,T,2012,NO,308.1
THS,TOTAL,Y45-64,T,2012,UK,3915.6
THS,TOTAL,Y_GE15,F,2012,EU27_2007,42640.3 e
THS,TOTAL,Y_GE15,F,2012,BE,959.2
THS,TOTAL,Y_GE15,F,2012,BG,789.5
THS,TOTAL,Y_GE15,F,2012,CZ,763.4
THS,TOTAL,Y_GE15,F,2012,DK,526.1
THS,TOTAL,Y_GE15,F,2012,DE,8150.7
THS,TOTAL,Y_GE15,F,2012,EE,148.5
THS,TOTAL,Y_GE15,F,2012,EL,1027.8
THS,TOTAL,Y_GE15,F,2012,ES,4001.3
THS,TOTAL,Y_GE15,F,2012,FR,3880.1
THS,TOTAL,Y_GE15,F,2012,IT,4593.6
THS,TOTAL,Y_GE15,F,2012,CY,55.7
THS,TOTAL,Y_GE15,F,2012,LV,265.4
THS,TOTAL,Y_GE15,F,2012,LT,374.5
THS,TOTAL,Y_GE15,F,2012,LU,36.8
THS,TOTAL,Y_GE15,F,2012,HU,1243.1
THS,TOTAL,Y_GE15,F,2012,MT,24.4
THS,TOTAL,Y_GE15,F,2012,NL,1435.0
THS,TOTAL,Y_GE15,F,2012,AT,645.4
THS,TOTAL,Y_GE15,F,2012,PL,3605.2
THS,TOTAL,Y_GE15,F,2012,PT,716.5
THS,TOTAL,Y_GE15,F,2012,RO,1805.6
THS,TOTAL,Y_GE15,F,2012,SI,182.7
THS,TOTAL,Y_GE15,F,2012,SK,504.5
THS,TOTAL,Y_GE15,F,2012,FI,413.7
THS,TOTAL,Y_GE15,F,2012,SE,705.5
THS,TOTAL,Y_GE15,F,2012,EEA,43175.9 e
THS,TOTAL,Y_GE15,F,2012,IS,26.2
THS,TOTAL,Y_GE15,F,2012,NO,509.3
THS,TOTAL,Y_GE15,F,2012,UK,5786.1
THS,TOTAL,Y_GE15,M,2012,EU27_2007,30390.2 e
THS,TOTAL,Y_GE15,M,2012,BE,594.2
THS,TOTAL,Y_GE15,M,2012,BG,580.1
THS,TOTAL,Y_GE15,M,2012,CZ,508.7
THS,TOTAL,Y_GE15,M,2012,DK,393.2
THS,TOTAL,Y_GE15,M,2012,DE,6633.1
THS,TOTAL,Y_GE15,M,2012,EE,76.6
THS,TOTAL,Y_GE15,M,2012,EL,658.8
THS,TOTAL,Y_GE15,M,2012,ES,2549.8
THS,TOTAL,Y_GE15,M,2012,FR,2925.3
THS,TOTAL,Y_GE15,M,2012,IT,2805.9
THS,TOTAL,Y_GE15,M,2012,CY,48.5
THS,TOTAL,Y_GE15,M,2012,LV,139.9
THS,TOTAL,Y_GE15,M,2012,LT,211.0
THS,TOTAL,Y_GE15,M,2012,LU,31.6
THS,TOTAL,Y_GE15,M,2012,HU,829.7
THS,TOTAL,Y_GE15,M,2012,MT,17.7
THS,TOTAL,Y_GE15,M,2012,NL,960.2
THS,TOTAL,Y_GE15,M,2012,AT,517.3
THS,TOTAL,Y_GE15,M,2012,PL,2200.0
THS,TOTAL,Y_GE15,M,2012,PT,508.0
THS,TOTAL,Y_GE15,M,2012,RO,1458.0
THS,TOTAL,Y_GE15,M,2012,SI,137.5
THS,TOTAL,Y_GE15,M,2012,SK,309.6
THS,TOTAL,Y_GE15,M,2012,FI,353.8
THS,TOTAL,Y_GE15,M,2012,SE,459.5
THS,TOTAL,Y_GE15,M,2012,EEA,30719.0 e
THS,TOTAL,Y_GE15,M,2012,IS,14.6
THS,TOTAL,Y_GE15,M,2012,NO,314.1
THS,TOTAL,Y_GE15,M,2012,UK,4482.4
THS,TOTAL,Y_GE15,T,2012,EU27_2007,73030.6 e
THS,TOTAL,Y_GE15,T,2012,BE,1553.4
THS,TOTAL,Y_GE15,T,2012,BG,1369.5
THS,TOTAL,Y_GE15,T,2012,CZ,1272.1
THS,TOTAL,Y_GE15,T,2012,DK,919.3
THS,TOTAL,Y_GE15,T,2012,DE,14783.8
THS,TOTAL,Y_GE15,T,2012,EE,225.1
THS,TOTAL,Y_GE15,T,2012,EL,1686.6
THS,TOTAL,Y_GE15,T,2012,ES,6551.1
THS,TOTAL,Y_GE15,T,2012,FR,6805.4
THS,TOTAL,Y_GE15,T,2012,IT,7399.5
THS,TOTAL,Y_GE15,T,2012,CY,104.1
THS,TOTAL,Y_GE15,T,2012,LV,405.4
THS,TOTAL,Y_GE15,T,2012,LT,585.5
THS,TOTAL,Y_GE15,T,2012,LU,68.3
THS,TOTAL,Y_GE15,T,2012,HU,2072.8
THS,TOTAL,Y_GE15,T,2012,MT,42.1
THS,TOTAL,Y_GE15,T,2012,NL,2395.1
THS,TOTAL,Y_GE15,T,2012,AT,1162.7
THS,TOTAL,Y_GE15,T,2012,PL,5805.1
THS,TOTAL,Y_GE15,T,2012,PT,1224.5
THS,TOTAL,Y_GE15,T,2012,RO,3263.6
THS,TOTAL,Y_GE15,T,2012,SI,320.3
THS,TOTAL,Y_GE15,T,2012,SK,814.1
THS,TOTAL,Y_GE15,T,2012,FI,767.5
THS,TOTAL,Y_GE15,T,2012,SE,1165.0
THS,TOTAL,Y_GE15,T,2012,EEA,73894.9 e
THS,TOTAL,Y_GE15,T,2012,IS,40.8
THS,TOTAL,Y_GE15,T,2012,NO,823.5
THS,TOTAL,Y_GE15,T,2012,UK,10268.5
THS,TOTAL,Y_GE65,F,2012,EU27_2007,19501.5 e
THS,TOTAL,Y_GE65,F,2012,BE,265.9
THS,TOTAL,Y_GE65,F,2012,BG,428.8
THS,TOTAL,Y_GE65,F,2012,CZ,456.3
THS,TOTAL,Y_GE65,F,2012,DK,166.3
THS,TOTAL,Y_GE65,F,2012,DE,3448.3
THS,TOTAL,Y_GE65,F,2012,EE,76.3
THS,TOTAL,Y_GE65,F,2012,EL,648.7
THS,TOTAL,Y_GE65,F,2012,ES,1999.0
THS,TOTAL,Y_GE65,F,2012,FR,1417.7
THS,TOTAL,Y_GE65,F,2012,IT,3236.4
THS,TOTAL,Y_GE65,F,2012,CY,26.7
THS,TOTAL,Y_GE65,F,2012,LV,149.8
THS,TOTAL,Y_GE65,F,2012,LT,205.3
THS,TOTAL,Y_GE65,F,2012,LU,11.4
THS,TOTAL,Y_GE65,F,2012,HU,630.8
THS,TOTAL,Y_GE65,F,2012,MT,12.0
THS,TOTAL,Y_GE65,F,2012,NL,319.0
THS,TOTAL,Y_GE65,F,2012,AT,321.7
THS,TOTAL,Y_GE65,F,2012,PL,1881.2
THS,TOTAL,Y_GE65,F,2012,PT,386.1
THS,TOTAL,Y_GE65,F,2012,RO,1010.0
THS,TOTAL,Y_GE65,F,2012,SI,98.8
THS,TOTAL,Y_GE65,F,2012,SK,197.1
THS,TOTAL,Y_GE65,F,2012,FI,155.7
THS,TOTAL,Y_GE65,F,2012,SE,218.6
THS,TOTAL,Y_GE65,F,2012,EEA,19608.9 e
THS,TOTAL,Y_GE65,F,2012,IS,5.7
THS,TOTAL,Y_GE65,F,2012,NO,101.8
THS,TOTAL,Y_GE65,F,2012,UK,1733.8
THS,TOTAL,Y_GE65,M,2012,EU27_2007,11300.6 e
THS,TOTAL,Y_GE65,M,2012,BE,172.6
THS,TOTAL,Y_GE65,M,2012,BG,259.7
THS,TOTAL,Y_GE65,M,2012,CZ,266.5
THS,TOTAL,Y_GE65,M,2012,DK,98.5
THS,TOTAL,Y_GE65,M,2012,DE,2244.3
THS,TOTAL,Y_GE65,M,2012,EE,22.8
THS,TOTAL,Y_GE65,M,2012,EL,381.0
THS,TOTAL,Y_GE65,M,2012,ES,1022.7
THS,TOTAL,Y_GE65,M,2012,FR,955.3
THS,TOTAL,Y_GE65,M,2012,IT,1806.9
THS,TOTAL,Y_GE65,M,2012,CY,18.0
THS,TOTAL,Y_GE65,M,2012,LV,59.0
THS,TOTAL,Y_GE65,M,2012,LT,73.6
THS,TOTAL,Y_GE65,M,2012,LU,7.2
THS,TOTAL,Y_GE65,M,2012,HU,299.8
THS,TOTAL,Y_GE65,M,2012,MT,7.4
THS,TOTAL,Y_GE65,M,2012,NL,243.9
THS,TOTAL,Y_GE65,M,2012,AT,187.8
THS,TOTAL,Y_GE65,M,2012,PL,725.1
THS,TOTAL,Y_GE65,M,2012,PT,241.8
THS,TOTAL,Y_GE65,M,2012,RO,738.2
THS,TOTAL,Y_GE65,M,2012,SI,49.3
THS,TOTAL,Y_GE65,M,2012,SK,60.4
THS,TOTAL,Y_GE65,M,2012,FI,100.9
THS,TOTAL,Y_GE65,M,2012,SE,153.3
THS,TOTAL,Y_GE65,M,2012,EEA,11364.3 e
THS,TOTAL,Y_GE65,M,2012,IS,3.4
THS,TOTAL,Y_GE65,M,2012,NO,60.3
THS,TOTAL,Y_GE65,M,2012,UK,1105.0
THS,TOTAL,Y_GE65,T,2012,EU27_2007,30802.1 e
THS,TOTAL,Y_GE65,T,2012,BE,438.6
THS,TOTAL,Y_GE65,T,2012,BG,688.4
THS,TOTAL,Y_GE65,T,2012,CZ,722.7
THS,TOTAL,Y_GE65,T,2012,DK,264.8
THS,TOTAL,Y_GE65,T,2012,DE,5692.6
THS,TOTAL,Y_GE65,T,2012,EE,99.0
THS,TOTAL,Y_GE65,T,2012,EL,1029.7
THS,TOTAL,Y_GE65,T,2012,ES,3021.6
THS,TOTAL,Y_GE65,T,2012,FR,2373.0
THS,TOTAL,Y_GE65,T,2012,IT,5043.2
THS,TOTAL,Y_GE65,T,2012,CY,44.7
THS,TOTAL,Y_GE65,T,2012,LV,208.8
THS,TOTAL,Y_GE65,T,2012,LT,278.9
THS,TOTAL,Y_GE65,T,2012,LU,18.6
THS,TOTAL,Y_GE65,T,2012,HU,930.6
THS,TOTAL,Y_GE65,T,2012,MT,19.4
THS,TOTAL,Y_GE65,T,2012,NL,562.9
THS,TOTAL,Y_GE65,T,2012,AT,509.5
THS,TOTAL,Y_GE65,T,2012,PL,2606.3
THS,TOTAL,Y_GE65,T,2012,PT,627.9
THS,TOTAL,Y_GE65,T,2012,RO,1748.2
THS,TOTAL,Y_GE65,T,2012,SI,148.1
THS,TOTAL,Y_GE65,T,2012,SK,257.4
THS,TOTAL,Y_GE65,T,2012,FI,256.6
THS,TOTAL,Y_GE65,T,2012,SE,371.9
THS,TOTAL,Y_GE65,T,2012,EEA,30973.2 e
THS,TOTAL,Y_GE65,T,2012,IS,9.0
THS,TOTAL,Y_GE65,T,2012,NO,162.1
THS,TOTAL,Y_GE65,T,2012,UK,2838.8
