DATAFLOW,LAST UPDATE,freq,spdep,spscheme,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA18,2016,217553.68,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA18,2017,226284.47,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA18,2018,234325.88,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA18,2019,244541.65,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2006,159027.42,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2007,165108.43,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2008,173036.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2009,180062.91,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2010,185604.77,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2011,188713.73,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2012,194621.92,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2013,200940.13,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2014,205484.80,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2015,212659.25,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2016,218078.64,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2017,226851.51,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2018,234956.02,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EA19,2019,245226.09,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2006,151.99,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2007,179.32,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2008,236.07,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2009,260.96,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2010,279.24,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2011,295.90,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2012,313.49,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2013,334.45,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2014,349.31,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2015,375.01,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2016,405.94,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2017,436.06,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2018,475.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EE,2019,523.49,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2006,251843.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2007,255190.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2008,260654.95,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2009,263341.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2010,275339.92,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2011,280365.57,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2012,288727.31,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2013,291918.73,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2014,298452.76,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2015,313222.90,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2016,315719.08,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2017,325794.34,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EEA,2018,331105.02,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2006,2581.12,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2007,3043.97,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2008,3333.95,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2009,3576.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2010,3674.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2011,3614.81,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2012,3361.48,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2013,2978.79,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2014,2937.46,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2015,1951.10,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2016,1936.83,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2017,1885.37,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2018,1827.18,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EL,2019,1978.53,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2006,14969.06,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2007,15994.73,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2008,17171.55,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2009,17933.43,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2010,18795.97,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2011,18973.45,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2012,18781.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2013,19055.71,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2014,19060.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2015,18726.51,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2016,18826.22,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2017,19145.59,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2018,19632.41,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ES,2019,20298.30,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2006,227516.05,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2007,229067.66,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2008,232737.98,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2009,236657.30,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2010,245704.68,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2011,249422.32,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2012,256988.53,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2013,260415.65,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2014,267347.57,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2015,281565.10,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2016,283797.60,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2017,292933.11,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU15,2018,297955.32,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2006,240209.75,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2007,242936.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2008,248454.36,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2009,251094.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2010,261145.07,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2011,264945.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2012,272071.03,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2013,275417.19,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2014,282532.07,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2015,296920.64,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2016,299438.04,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2017,308950.08,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2007,2018,314263.64,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2008,213405.11,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2009,218580.54,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2010,226626.74,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2011,230422.27,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2012,235829.35,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2013,242722.31,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2014,246791.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2015,254092.75,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2016,259176.16,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2017,268861.60,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2018,276101.35,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU27_2020,2019,286762.45,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2008,249649.67,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2009,252348.01,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2010,262437.89,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2011,266180.92,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2012,273271.54,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2013,276597.86,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2014,283654.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2015,298049.36,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2016,300516.88,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2017,310048.93,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,EU28,2018,315406.13,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2006,5372.17,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2007,5570.06,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2008,5947.55,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2009,6244.42,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2010,6426.98,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2011,6558.53,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2012,6761.29,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2013,6926.72,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2014,6971.28,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2015,6761.16,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2016,6672.31,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2017,6483.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2018,6613.74,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FI,2019,6781.20,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2006,34059.64,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2007,35068.45,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2008,35975.15,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2009,37194.97,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2010,38620.71,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2011,40460.35,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2012,42165.37,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2013,43405.02,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,FR,2014,44513.53,
